Method,Name,FinalRank,MaximumBigLevel,BigLevels,MaxOpenPositions,RecoveryDurationBars,MaxDrawdownPercent,RecoveryPL,ReserveCoverage,NetProfit,ProfitFactor,SharpeRatio,ExpectedPayoff,BigRatio,SmallRatio,CloseFarShare,ReserveShare,GeometryMode,ATRPeriod,ATRTimeframe,InitialTriggerPoints,BigMoveStartPoints,BigMoveStepPoints,FarDistancePoints,MaxHarvestLevels,MaxReverseCycles,StartLot,CloseBigOnSmall,RemainBigOnSmall,SmallReserveShare,UseRecommended5050Preset,FarDistanceMode,ATRInitialMultiplier,ATRBigStartMultiplier,ATRStepMultiplier,ATRFarMultiplier,MinInitialTriggerPoints,MaxInitialTriggerPoints,MinBigMoveStartPoints,MaxBigMoveStartPoints,MinBigMoveStepPoints,MaxBigMoveStepPoints,MinFarDistancePoints,MaxFarDistancePoints,GeometryRoundStep,InitialRoundStep,BigStartRoundStep,BigStepRoundStep,FarDistanceRoundStep,FreezeGeometryPerCycle,PrintAdaptiveGeometryLog,AllowATRManualFallback,ShowATRIndicatorOnChart,SmallFarTouchOffsetPoints,MinReverseStrength,WarningReverseStrength,StrongReverseStrength,MinProjectedReserveCoverage,StopOnInvalidReverseGeometry,StopOnReverseLimit,AllowNegativeSmallReverseNet,LotStep,MaxSpreadPoints,MaxMarginPercent,MaxManagedPositions,MaxAccountMarginPercent,MaxActiveSymbols,StopOnRiskGateBlocked,RiskGateLogIntervalSeconds,MaxCloseRetryAttempts,RetryLogIntervalSeconds,MaxSlippagePoints,CloseAllOnInvalidGeometry,CloseFarOnMaxLevels,ReserveMismatchTolerance,VolumeMismatchToleranceLots,ReconciliationIntervalSeconds,PositionResolutionLookbackSeconds,MagicNumber,AllowRealTrading,UseInternalSimulation,UseMarketOrders,EnableCycleMathCsv,VerboseTickLogs
Bayesian Candidate,bayes_059,-677516.4766,6,6,10,75,22.0,16.4,0.8635,-28.833,0.8948,-0.3101,-4.805,1.16,0.38,0.75,0.25,3,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_083,-677516.4766,6,6,10,75,22.0,16.4,0.8635,-28.833,0.8948,-0.3101,-4.805,1.16,0.38,0.75,0.25,3,14,0,190,190,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.16_s0.38_cf0.75_far300,-677516.4766,6,6,10,75,22.0,16.4,0.8635,-28.833,0.8948,-0.3101,-4.805,1.16,0.38,0.75,0.25,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_013,-677516.528,6,6,10,75,22.0,12.5,0.9975,-32.79,0.8773,-0.3309,-5.465,1.16,0.4,0.65,0.35,3,20,0,190,220,60,275,7,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_058,-677519.029,6,6,10,75,22.0,20.0,0.685,-24.495,0.9148,-0.2824,-4.083,1.16,0.4,0.9,0.1,2,14,0,190,210,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_061,-677520.199,6,6,10,75,22.0,15.5,0.8725,-30.345,0.8898,-0.3171,-5.058,1.16,0.4,0.75,0.25,3,14,0,190,210,80,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_063,-677520.199,6,6,10,75,22.0,15.5,0.8725,-30.345,0.8898,-0.3171,-5.058,1.16,0.4,0.75,0.25,3,14,0,190,190,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_016,-677522.929,6,6,10,75,22.0,5.0,1.31,-43.995,0.8314,-0.3978,-7.332,1.16,0.4,0.4,0.6,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.1,0.45,1.6,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_046,-677522.929,6,6,10,75,22.0,5.0,1.31,-43.995,0.8314,-0.3978,-7.332,1.16,0.4,0.4,0.6,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.2,0.45,1.45,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_076,-677522.929,6,6,10,75,22.0,5.0,1.31,-43.995,0.8314,-0.3978,-7.332,1.16,0.4,0.4,0.6,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.1,0.45,1.6,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_124,-677531.6932,6,6,10,75,22.0,5.8,1.167,-42.816,0.8401,-0.3824,-7.136,1.15,0.36,0.5,0.5,4,20,30,190,180,90,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_038,-677532.4732,6,6,10,75,22.0,2.8,1.292,-46.716,0.8234,-0.4055,-7.786,1.15,0.36,0.4,0.6,2,20,60,190,220,80,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_108,-677534.1942,6,6,10,75,22.0,13.3,0.8545,-34.521,0.8776,-0.334,-5.753,1.15,0.36,0.75,0.25,0,14,0,190,190,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_016,-677534.1942,6,6,10,75,22.0,13.3,0.8545,-34.521,0.8776,-0.334,-5.753,1.15,0.36,0.75,0.25,2,14,0,190,200,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_071,-677534.1942,6,6,10,75,22.0,13.3,0.8545,-34.521,0.8776,-0.334,-5.753,1.15,0.36,0.75,0.25,3,14,0,190,200,80,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.15_s0.36_cf0.75_far300,-677534.1942,6,6,10,75,22.0,13.3,0.8545,-34.521,0.8776,-0.334,-5.753,1.15,0.36,0.75,0.25,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_073,-677537.9166,6,6,10,75,22.0,12.4,0.8635,-36.033,0.8726,-0.3409,-6.006,1.15,0.38,0.75,0.25,2,14,0,190,190,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.15_s0.38_cf0.75_far300,-677537.9166,6,6,10,75,22.0,12.4,0.8635,-36.033,0.8726,-0.3409,-6.006,1.15,0.38,0.75,0.25,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_004,-677540.469,6,6,10,75,22.0,16.0,0.685,-31.695,0.8926,-0.3132,-5.282,1.15,0.4,0.9,0.1,3,14,0,190,200,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_021,-677540.6466,6,6,10,75,22.0,1.9,1.301,-49.683,0.8142,-0.4217,-8.28,1.15,0.38,0.4,0.6,1,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.3,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_051,-677540.6466,6,6,10,75,22.0,1.9,1.301,-49.683,0.8142,-0.4217,-8.28,1.15,0.38,0.4,0.6,1,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.0,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_003,-677541.639,6,6,10,75,22.0,11.5,0.8725,-37.545,0.8676,-0.3478,-6.258,1.15,0.4,0.75,0.25,3,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_024,-677541.639,6,6,10,75,22.0,11.5,0.8725,-37.545,0.8676,-0.3478,-6.258,1.15,0.4,0.75,0.25,2,14,0,190,210,80,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_025,-677541.639,6,6,10,75,22.0,11.5,0.8725,-37.545,0.8676,-0.3478,-6.258,1.15,0.4,0.75,0.25,2,14,0,190,200,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_088,-677541.639,6,6,10,75,22.0,11.5,0.8725,-37.545,0.8676,-0.3478,-6.258,1.15,0.4,0.75,0.25,3,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_087,-677548.2408,6,6,10,75,22.0,7.2,0.9705,-42.654,0.8478,-0.3717,-7.109,1.14,0.34,0.65,0.35,0,20,0,190,190,80,275,8,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_082,-677555.6342,6,6,10,75,22.0,9.3,0.8545,-41.721,0.8553,-0.3648,-6.953,1.14,0.36,0.75,0.25,3,14,60,190,220,60,300,7,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_006,-677555.6342,6,6,10,75,22.0,9.3,0.8545,-41.721,0.8553,-0.3648,-6.953,1.14,0.36,0.75,0.25,3,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_037,-677555.6342,6,6,10,75,22.0,9.3,0.8545,-41.721,0.8553,-0.3648,-6.953,1.14,0.36,0.75,0.25,3,14,0,190,210,80,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.14_s0.36_cf0.75_far300,-677555.6342,6,6,10,75,22.0,9.3,0.8545,-41.721,0.8553,-0.3648,-6.953,1.14,0.36,0.75,0.25,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_076,-677558.1866,6,6,10,75,22.0,12.9,0.676,-37.383,0.8753,-0.3371,-6.231,1.14,0.38,0.9,0.1,2,14,0,190,190,80,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_079,-677558.1866,6,6,10,75,22.0,12.9,0.676,-37.383,0.8753,-0.3371,-6.231,1.14,0.38,0.9,0.1,2,14,0,190,190,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.14_s0.38_cf0.9_far300,-677558.1866,6,6,10,75,22.0,12.9,0.676,-37.383,0.8753,-0.3371,-6.231,1.14,0.38,0.9,0.1,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_026,-677558.3642,6,6,10,75,22.0,-1.2,1.292,-55.371,0.797,-0.4455,-9.229,1.14,0.36,0.4,0.6,3,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.2,0.35,1.45,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_056,-677558.3642,6,6,10,75,22.0,-1.2,1.292,-55.371,0.797,-0.4455,-9.229,1.14,0.36,0.4,0.6,3,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.1,0.35,1.6,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_005,-677559.3566,6,6,10,75,22.0,8.4,0.8635,-43.233,0.8503,-0.3717,-7.205,1.14,0.38,0.75,0.25,3,14,0,190,190,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.14_s0.38_cf0.75_far300,-677559.3566,6,6,10,75,22.0,8.4,0.8635,-43.233,0.8503,-0.3717,-7.205,1.14,0.38,0.75,0.25,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_058,-677559.408,6,6,10,75,22.0,4.5,0.9975,-47.19,0.8328,-0.3924,-7.865,1.14,0.4,0.65,0.35,4,20,30,190,190,70,275,7,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_054,-677561.909,6,6,10,75,22.0,12.0,0.685,-38.895,0.8703,-0.344,-6.483,1.14,0.4,0.9,0.1,2,14,0,190,210,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_072,-677561.909,6,6,10,75,22.0,12.0,0.685,-38.895,0.8703,-0.344,-6.483,1.14,0.4,0.9,0.1,2,14,0,190,200,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_001,-677563.079,6,6,10,75,22.0,7.5,0.8725,-44.745,0.8453,-0.3786,-7.457,1.14,0.4,0.75,0.25,2,14,0,190,190,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_007,-677563.079,6,6,10,75,22.0,7.5,0.8725,-44.745,0.8453,-0.3786,-7.457,1.14,0.4,0.75,0.25,3,14,0,190,190,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_014,-677563.079,6,6,10,75,22.0,7.5,0.8725,-44.745,0.8453,-0.3786,-7.457,1.14,0.4,0.75,0.25,2,14,0,190,190,70,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_065,-677563.079,6,6,10,75,22.0,7.5,0.8725,-44.745,0.8453,-0.3786,-7.457,1.14,0.4,0.75,0.25,3,14,0,190,210,80,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Preset,Conservative,-677571.5418,6,6,10,75,22.0,2.75,0.975,-50.609,0.8231,-0.4059,-8.435,1.13,0.35,0.65,0.35,1,20,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Preset,ATR_Conservative,-677571.5418,6,6,10,75,22.0,2.75,0.975,-50.609,0.8231,-0.4059,-8.435,1.13,0.35,0.65,0.35,1,20,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_050,-677574.3698,6,6,10,75,22.0,3.25,0.93,-50.249,0.8259,-0.402,-8.375,1.12,0.25,0.65,0.35,4,20,30,190,220,90,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_001,-677597.5218,6,6,10,75,22.0,-8.3,1.283,-68.259,0.7576,-0.5001,-11.377,1.12,0.34,0.4,0.6,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.45,1.3,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_031,-677597.5218,6,6,10,75,22.0,-8.3,1.283,-68.259,0.7576,-0.5001,-11.377,1.12,0.34,0.4,0.6,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.0,0.45,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_061,-677597.5218,6,6,10,75,22.0,-8.3,1.283,-68.259,0.7576,-0.5001,-11.377,1.12,0.34,0.4,0.6,2,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.45,1.3,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_006,-677632.957,6,6,10,75,22.0,-14.5,1.265,-79.635,0.7231,-0.5478,-13.273,1.1,0.3,0.4,0.6,1,14,0,190,200,75,300,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.2,0.4,1.45,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
