GeneratedAt,GitCommit,Seed,ScenarioId,Direction,SymbolModel,InputSet,Result,Law1Status,Law2Status,Law3Status,RejectReason,OldFar,TargetNewFar,ActualNewFar,OldFarRisk,NewFarRisk,NextBigGross,NextDirectionalExposure,OldCycleGross,NextCycleGross,OldCycleRisk,NextCycleRisk,NextRequiredMargin,Completion,Phases,NoOldFar,NoOldTrend,NoOldSmall,NextFarRiskMoney,NextGrossVolume,NextNetRecoveryExposure,NextWorstCaseFloatingLoss,NextTransitionRisk,NextCycleRiskScore
2026-07-21T20:26:04.207712+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,37,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,1,0.001,0.001,200,0.2,0.0028,0.0026,4.0,0.004,800.0,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,110.2,1.2000000000000002
2026-07-21T20:26:04.211731+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,38,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,2,0.6,0.6,400,120.0,1.68,1.5599999999999998,8.0,2.4,1600.0,480.0,2400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,120.0,2.4,0.9599999999999997,480.0,220.4,720.0
2026-07-21T20:26:04.214680+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,38,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,2,0.6,0.6,400,120.0,1.68,1.5599999999999998,8.0,2.4,1600.0,480.0,2400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,120.0,2.4,0.9599999999999997,480.0,220.4,720.0
2026-07-21T20:26:04.218196+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,39,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,5,1.5,1.5,1000,300.0,4.199999999999999,3.8999999999999995,20.0,6.0,4000.0,1200.0,6000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,300.0,6.0,2.3999999999999995,1200.0,551.0,1800.0
2026-07-21T20:26:04.221573+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,39,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,5,1.5,1.5,1000,300.0,4.199999999999999,3.8999999999999995,20.0,6.0,4000.0,1200.0,6000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,300.0,6.0,2.3999999999999995,1200.0,551.0,1800.0
2026-07-21T20:26:04.248969+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,40,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,10,3.0,3.0,2000,600.0,8.399999999999999,7.799999999999999,40.0,12.0,8000.0,2400.0,12000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,600.0,12.0,4.799999999999999,2400.0,1102.0,3600.0
2026-07-21T20:26:04.252707+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,40,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,10,3.0,3.0,2000,600.0,8.399999999999999,7.799999999999999,40.0,12.0,8000.0,2400.0,12000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,600.0,12.0,4.799999999999999,2400.0,1102.0,3600.0
2026-07-21T20:26:04.256525+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,41,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.01,0.0,0.0,2.0,0.0,0.0,0.0,0.03,0.0,6.0,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.259555+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,41,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.01,0.0,0.0,2.0,0.0,0.0,0.0,0.03,0.0,6.0,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.263789+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,42,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.05,0.0,0.0,10.0,0.0,0.0,0.0,0.15000000000000002,0.0,30.000000000000004,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.266807+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,42,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.05,0.0,0.0,10.0,0.0,0.0,0.0,0.15000000000000002,0.0,30.000000000000004,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.270405+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,43,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.1,0.001,0.001,20.0,0.2,0.0028,0.0026,0.4000000000000001,0.004,80.00000000000001,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,11.02,1.2000000000000002
2026-07-21T20:26:04.273893+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,43,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.1,0.001,0.001,20.0,0.2,0.0028,0.0026,0.4000000000000001,0.004,80.00000000000001,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,11.02,1.2000000000000002
2026-07-21T20:26:04.277297+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,44,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.5,0.15,0.15,100.0,30.0,0.42,0.38999999999999996,2.0,0.6,400.0,120.0,600.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,30.0,0.6,0.23999999999999994,120.0,55.1,180.0
2026-07-21T20:26:04.280702+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,44,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.5,0.15,0.15,100.0,30.0,0.42,0.38999999999999996,2.0,0.6,400.0,120.0,600.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,30.0,0.6,0.23999999999999994,120.0,55.1,180.0
2026-07-21T20:26:04.301716+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,45,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,1,0.1,0.1,200,20.0,0.27999999999999997,0.25999999999999995,4.0,0.4,800.0,80.0,400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,20.0,0.4,0.15999999999999998,80.0,110.2,120.0
2026-07-21T20:26:04.305651+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,45,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,1,0.1,0.1,200,20.0,0.27999999999999997,0.25999999999999995,4.0,0.4,800.0,80.0,400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,20.0,0.4,0.15999999999999998,80.0,110.2,120.0
2026-07-21T20:26:04.313937+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,46,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,2,0.6,0.6,400,120.0,1.68,1.5599999999999998,8.0,2.4,1600.0,480.0,2400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,120.0,2.4,0.9599999999999997,480.0,220.4,720.0
2026-07-21T20:26:04.317300+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,46,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,2,0.6,0.6,400,120.0,1.68,1.5599999999999998,8.0,2.4,1600.0,480.0,2400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,120.0,2.4,0.9599999999999997,480.0,220.4,720.0
2026-07-21T20:26:04.321812+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,47,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,5,1.5,1.5,1000,300.0,4.199999999999999,3.8999999999999995,20.0,6.0,4000.0,1200.0,6000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,300.0,6.0,2.3999999999999995,1200.0,551.0,1800.0
2026-07-21T20:26:04.324711+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,47,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,5,1.5,1.5,1000,300.0,4.199999999999999,3.8999999999999995,20.0,6.0,4000.0,1200.0,6000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,300.0,6.0,2.3999999999999995,1200.0,551.0,1800.0
2026-07-21T20:26:04.328172+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,10,3.0,3.0,2000,600.0,8.399999999999999,7.799999999999999,40.0,12.0,8000.0,2400.0,12000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,600.0,12.0,4.799999999999999,2400.0,1102.0,3600.0
2026-07-21T20:26:04.331243+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,48,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,10,3.0,3.0,2000,600.0,8.399999999999999,7.799999999999999,40.0,12.0,8000.0,2400.0,12000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,600.0,12.0,4.799999999999999,2400.0,1102.0,3600.0
2026-07-21T20:26:04.334808+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.01,0.001,0.001,2.0,0.2,0.0028,0.0026,0.04,0.004,8.0,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,1.1019999999999999,1.2000000000000002
2026-07-21T20:26:04.338430+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,49,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.01,0.001,0.001,2.0,0.2,0.0028,0.0026,0.04,0.004,8.0,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,1.1019999999999999,1.2000000000000002
2026-07-21T20:26:04.342843+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.05,0.01,0.01,10.0,2.0,0.027999999999999997,0.025999999999999995,0.20000000000000004,0.04,40.00000000000001,8.0,40.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,2.0,0.04,0.015999999999999997,8.0,5.51,12.0
2026-07-21T20:26:04.346032+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,50,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.05,0.01,0.01,10.0,2.0,0.027999999999999997,0.025999999999999995,0.20000000000000004,0.04,40.00000000000001,8.0,40.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,2.0,0.04,0.015999999999999997,8.0,5.51,12.0
2026-07-21T20:26:04.350181+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.1,0.0,0.0,20.0,0.0,0.0,0.0,0.30000000000000004,0.0,60.00000000000001,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.353165+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,51,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.1,0.0,0.0,20.0,0.0,0.0,0.0,0.30000000000000004,0.0,60.00000000000001,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.357658+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,52,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.5,0.15,0.15,100.0,30.0,0.42,0.38999999999999996,2.0,0.6,400.0,120.0,600.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,30.0,0.6,0.23999999999999994,120.0,55.1,180.0
2026-07-21T20:26:04.360800+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,52,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.5,0.15,0.15,100.0,30.0,0.42,0.38999999999999996,2.0,0.6,400.0,120.0,600.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,30.0,0.6,0.23999999999999994,120.0,55.1,180.0
2026-07-21T20:26:04.364905+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,53,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,1,0.01,0.01,200,2.0,0.027999999999999997,0.025999999999999995,4.0,0.04,800.0,8.0,40.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,2.0,0.04,0.015999999999999997,8.0,110.2,12.0
2026-07-21T20:26:04.367860+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,53,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,1,0.01,0.01,200,2.0,0.027999999999999997,0.025999999999999995,4.0,0.04,800.0,8.0,40.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,2.0,0.04,0.015999999999999997,8.0,110.2,12.0
2026-07-21T20:26:04.371102+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,54,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,2,0.6000000000000001,0.6000000000000001,400,120.00000000000001,1.6800000000000002,1.56,8.0,2.4000000000000004,1600.0,480.00000000000006,2400.0000000000005,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,120.00000000000001,2.4000000000000004,0.96,480.00000000000006,220.4,720.0000000000001
2026-07-21T20:26:04.374058+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,54,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,2,0.6000000000000001,0.6000000000000001,400,120.00000000000001,1.6800000000000002,1.56,8.0,2.4000000000000004,1600.0,480.00000000000006,2400.0000000000005,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,120.00000000000001,2.4000000000000004,0.96,480.00000000000006,220.4,720.0000000000001
2026-07-21T20:26:04.390937+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,55,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,5,1.5,1.5,1000,300.0,4.199999999999999,3.8999999999999995,20.0,6.0,4000.0,1200.0,6000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,300.0,6.0,2.3999999999999995,1200.0,551.0,1800.0
2026-07-21T20:26:04.394168+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,55,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,5,1.5,1.5,1000,300.0,4.199999999999999,3.8999999999999995,20.0,6.0,4000.0,1200.0,6000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,300.0,6.0,2.3999999999999995,1200.0,551.0,1800.0
